,bruises,odor,ring-number,ring-type,spore-print-color,population,habitat,cap,gill,stalk
542,1,6,1,4,3,3,1,0.2942954200092241,-1.09383488356835,-1.198062696213186
3724,0,2,1,2,1,4,0,-1.7586209159116462,0.7322007073372602,4.393998479477928
4187,1,5,1,4,3,4,0,-0.34849349587411305,1.1115174593007227,0.08544075864431919
3679,0,1,1,4,2,3,0,-0.6222822701180812,-1.09383488356835,-0.8430332872471509
6483,0,8,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.06501591182344083
7654,0,2,1,0,7,4,4,0.14359849295834642,-2.0421267634770066,-1.2045495582147725
7677,0,2,1,0,7,4,4,0.5375636322398677,-2.0421267634770066,-0.9105001758785335
2964,1,5,1,4,2,5,0,-0.4025213144518212,1.1115174593007227,-1.0907567707006371
2529,1,5,1,4,3,5,0,-0.17428931225885164,0.7322007073372602,-1.0907567707006371
1048,1,5,1,4,2,4,0,-1.584416732296385,0.7322007073372602,-0.21683429470917706
1960,1,5,1,4,2,5,0,-1.7586209159116462,1.1115174593007227,-0.2058667333528342
2530,1,5,1,4,3,4,0,-0.5767254980670828,0.35288395537379746,-1.0880148803615513
6998,0,5,2,4,7,3,1,-0.9706906373486036,1.8623206534617112,-0.1344226114162668
237,1,3,1,4,3,3,1,2.8187119703537076,0.35288395537379746,-1.020547991730168
4917,0,2,1,2,1,5,4,-0.7133958142200783,0.7322007073372602,3.2287685114893145
1133,0,5,1,0,3,3,1,1.3104577007652365,0.7243703975713236,0.5419736211188371
6714,0,7,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.913242066217619
4259,0,2,1,2,1,4,4,-0.5767254980670828,-0.026432796589665127,0.8818572334775732
6009,0,2,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,-0.0880967125335141
6108,0,7,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.3048043911741535
8114,0,4,0,3,7,1,0,0.4849935547399282,3.027982072095903,2.5689349579657863
2978,1,5,1,4,2,5,0,-0.7509296816823438,0.7322007073372602,-0.2058667333528342
6429,0,8,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.010755008837914495
6246,0,7,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.913242066217619
5488,0,2,1,2,1,4,4,1.8786270236620188,-0.21609117257139643,2.6461535274950068
6060,0,2,1,0,7,4,2,0.14359849295834642,-2.0421267634770066,0.2290334705127982
3919,0,2,1,2,1,4,0,0.8334019219704508,-0.026432796589665127,3.2287685114893145
3138,0,2,1,2,1,4,4,-0.7133958142200783,-0.21609117257139643,2.052570982144358
7248,0,7,1,0,7,4,2,0.18915526500934482,-2.0421267634770066,-0.3794042045306674
4073,1,5,1,4,3,4,0,-0.5226976794893742,1.1115174593007227,-0.2058667333528342
8067,0,5,1,4,0,1,2,1.5537259129958796,1.8900318162055154,0.5051951659026519
3229,1,5,1,4,2,4,0,-0.34849349587411305,1.301175835282454,-0.21683429470917706
1826,1,5,1,4,3,4,0,-0.7509296816823438,0.35288395537379746,-0.2058667333528342
593,1,6,1,4,3,3,1,0.2942954200092241,-1.2834932595500816,-1.198062696213186
2725,1,5,1,4,2,5,0,-0.4025213144518212,1.1115174593007227,0.07721508762706197
4137,0,2,1,2,1,4,4,0.8334019219704508,-0.026432796589665127,3.217800950132971
560,1,0,1,4,3,3,1,2.4247468310721865,-0.21609117257139643,-1.020547991730168
7839,0,8,1,0,7,4,0,0.5375636322398677,-2.0421267634770066,-0.9105001758785335
6879,0,2,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,0.5203409625099515
243,1,6,1,4,2,4,5,-0.09966971927229715,-1.09383488356835,-1.198062696213186
4437,0,2,1,2,1,4,1,-0.34849349587411305,-0.21609117257139643,3.217800950132971
5639,0,2,1,2,1,4,4,1.8786270236620188,-0.21609117257139643,2.052570982144358
405,1,3,1,4,2,3,3,0.46849960362448534,0.35288395537379746,-1.020547991730168
1442,0,5,1,0,2,3,1,-0.17428931225885164,1.2933455255165174,-1.7370936716638257
261,1,6,1,4,2,4,1,0.2942954200092241,-1.2834932595500816,-1.198062696213186
7061,0,7,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.913242066217619
7925,0,7,1,0,7,4,4,-0.20480987427217634,-2.0421267634770066,-0.3794042045306674
1689,1,5,1,4,2,5,0,-1.584416732296385,0.35288395537379746,0.959363234635779
1725,1,6,1,4,2,4,1,1.7044228400467576,-1.2834932595500816,-1.198062696213186
6622,0,7,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,0.2290334705127982
4930,0,5,1,0,7,4,2,-1.584416732296385,0.4156018145195639,1.1013068024572987
2496,1,5,1,4,3,5,0,-0.17428931225885164,1.1115174593007227,-1.3820642626977904
7058,0,7,1,0,7,4,4,0.2652325990736682,-2.0421267634770066,-0.9105001758785335
340,1,0,1,4,3,3,1,-0.09966971927229715,0.16322557939206617,-1.020547991730168
8020,0,8,1,0,7,4,0,0.5375636322398677,-2.0421267634770066,-0.6191926838813802
1601,0,5,1,0,2,0,1,0.4394367826889296,0.7243703975713236,0.5419736211188371
4576,0,2,1,2,1,5,0,-0.34849349587411305,0.7322007073372602,3.2287685114893145
3725,0,1,1,4,3,4,0,-0.09966971927229715,-1.1016651933342867,-0.8430332872471509
8041,0,8,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,-0.3048043911741535
2785,1,5,1,4,2,5,0,-0.17428931225885164,0.35288395537379746,-0.21683429470917706
1523,0,5,1,0,3,3,1,-1.584416732296385,0.9140287735530548,0.5419736211188371
6058,0,2,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.30206250083506786
7212,0,2,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,-0.3048043911741535
7524,0,5,2,4,7,3,1,2.2505426474569252,0.34505364560786106,0.47401506362719864
5729,1,2,1,4,1,4,1,-0.09966971927229715,-0.026432796589665127,-1.3820642626977904
6564,0,8,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.06501591182344083
1766,0,5,1,0,3,0,1,0.4394367826889296,0.9140287735530548,-0.674901728968094
8012,0,7,1,0,7,4,2,0.14359849295834642,-2.0421267634770066,-1.2045495582147725
4037,0,2,1,2,1,4,1,-0.34849349587411305,0.7322007073372602,1.4699559981500512
6874,0,7,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.9105001758785335
6418,0,7,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,0.22629158017371254
6581,0,7,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.913242066217619
7597,1,5,2,4,7,4,4,-0.7964864537333425,1.301175835282454,-0.8430332872471509
363,1,0,1,4,3,3,4,1.0076061055857122,0.35288395537379746,-1.9066733720440707
5367,0,2,1,2,1,5,0,1.8786270236620188,-0.21609117257139643,3.217800950132971
8033,0,2,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,-0.913242066217619
7304,0,7,1,0,7,4,2,0.18915526500934482,-2.0421267634770066,-1.2045495582147725
4725,0,2,1,2,1,5,1,-0.34849349587411305,0.7322007073372602,0.8818572334775732
4443,0,2,1,2,1,5,0,0.46849960362448534,-0.026432796589665127,3.2287685114893145
6473,0,8,1,0,7,4,4,0.6136409663041908,-2.0421267634770066,-0.38214609486975315
7500,0,5,2,4,7,3,1,-0.8875999978353397,1.8623206534617112,0.47401506362719864
2562,1,5,1,4,3,4,0,-0.7509296816823438,1.301175835282454,-1.0907567707006371
5688,1,2,1,4,1,4,5,-0.9706906373486036,0.7322007073372602,-0.3198723200020583
7445,0,5,2,4,7,2,1,0.8404152274193919,1.8623206534617112,-0.05708090772066722
7538,0,8,1,0,7,4,2,-0.20480987427217634,-2.0421267634770066,-0.0880967125335141
3083,1,5,1,4,3,4,0,-0.5226976794893742,0.7322007073372602,-1.3820642626977904
7483,0,5,1,0,7,1,2,1.8786270236620188,0.6052601905012952,-2.745438512454893
2102,1,5,1,4,3,4,0,-0.4025213144518212,1.301175835282454,-1.0907567707006371
632,1,5,1,4,2,4,0,-1.584416732296385,0.35288395537379746,-0.2058667333528342
2493,1,5,1,4,3,4,0,-0.5767254980670828,1.301175835282454,-1.0880148803615513
2665,1,5,1,4,2,5,0,-0.5767254980670828,1.1115174593007227,0.08544075864431919
5893,1,5,2,0,7,1,6,0.5375636322398677,-0.4057495485531277,-0.665518582764133
4406,0,2,1,2,1,4,4,1.8786270236620188,-0.026432796589665127,3.217800950132971
7468,0,5,2,4,7,3,1,1.3795217293806183,0.34505364560786106,-0.1344226114162668
5773,0,5,1,1,1,5,0,1.3560144728162347,-0.7145181316048876,0.3966733599315991
2334,1,5,1,4,3,5,0,-0.7509296816823438,1.1115174593007227,0.08544075864431919
8109,0,5,2,4,7,2,1,2.2505426474569252,1.8623206534617112,-0.665518582764133
3619,1,5,1,4,2,4,0,-0.4025213144518212,0.35288395537379746,-0.2058667333528342
3883,1,5,1,4,3,5,0,0.8334019219704508,1.1115174593007227,-0.2058667333528342
5520,1,2,1,4,1,4,5,-0.9706906373486036,-0.026432796589665127,-0.3198723200020583
4211,0,2,1,2,1,5,1,-0.7133958142200783,0.7322007073372602,4.393998479477928
1494,0,5,1,0,2,0,1,-1.7586209159116462,0.9140287735530548,-1.7370936716638257
2401,1,5,1,4,2,4,0,-0.34849349587411305,0.35288395537379746,-1.3820642626977904
3874,0,1,1,4,3,4,0,-0.9706906373486036,-1.09383488356835,-0.8430332872471509
1232,0,5,1,0,2,0,1,-0.34849349587411305,0.7243703975713236,-0.5202183215768948
2661,1,5,1,4,3,4,0,-1.9328250995269078,0.7322007073372602,0.959363234635779
2817,0,5,1,0,2,3,1,-0.17428931225885164,0.9140287735530548,0.5419736211188371
6869,0,2,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.0880967125335141
7424,0,2,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,-0.913242066217619
8105,0,5,1,4,8,4,2,0.14359849295834642,3.027982072095903,0.5051951659026519
6449,0,5,2,4,7,2,1,0.8404152274193919,0.34505364560786106,-0.1344226114162668
4153,0,2,1,2,1,5,4,-0.5767254980670828,0.7322007073372602,4.393998479477928
6059,0,7,1,0,7,4,2,-0.20480987427217634,-2.0421267634770066,-0.9105001758785335
3061,0,1,1,4,2,4,0,-0.09966971927229715,-1.1016651933342867,-0.8430332872471509
7153,0,5,2,4,7,3,1,-0.030605690656914895,1.8623206534617112,-0.05708090772066722
8034,0,5,1,4,0,1,2,0.14359849295834642,1.8900318162055154,0.5051951659026519
1735,0,5,1,0,3,0,1,-1.584416732296385,1.2933455255165174,-1.7370936716638257
2823,1,5,1,4,2,4,0,-0.17428931225885164,1.1115174593007227,-1.0907567707006371
6198,0,8,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.30206250083506786
7946,1,5,2,4,7,4,4,-0.9251338652976054,1.301175835282454,-0.8430332872471509
2475,1,5,1,4,3,4,0,-0.7509296816823438,0.35288395537379746,-1.0880148803615513
2564,1,5,1,4,2,4,0,-0.34849349587411305,0.35288395537379746,-0.796707388364398
8094,0,5,2,4,7,2,1,1.3795217293806183,0.34505364560786106,-0.05708090772066722
6835,0,2,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,0.2290334705127982
6285,0,7,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.3794042045306674
707,0,5,1,4,2,5,5,-1.1143742589505403,-0.7145181316048876,-1.198062696213186
3046,1,5,1,4,2,4,0,-0.7509296816823438,0.35288395537379746,-0.796707388364398
6925,0,7,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.06501591182344083
5189,0,2,1,2,1,4,4,0.46849960362448534,0.7322007073372602,2.629702185460493
6204,0,7,1,0,7,4,4,0.6591977383551894,-2.0421267634770066,-0.06501591182344083
5472,1,5,2,4,5,4,1,1.7279300966111413,1.301175835282454,-0.8430332872471509
72,1,3,1,4,3,4,0,0.6967316058174551,0.4156018145195639,-1.3820642626977904
4448,0,2,1,2,1,5,1,0.46849960362448534,-0.026432796589665127,4.393998479477928
4839,0,2,1,2,1,4,4,1.8786270236620188,0.7322007073372602,3.2287685114893145
7600,0,5,1,0,7,1,2,2.8187119703537076,0.4156018145195639,-2.745438512454893
5101,1,5,2,0,7,1,6,-0.1592531022211777,-0.4057495485531277,0.8047283289170621
1190,0,5,1,0,2,3,1,-0.8875999978353397,1.2933455255165174,0.5419736211188371
2601,1,5,1,4,2,5,0,-0.34849349587411305,0.35288395537379746,0.959363234635779
1125,0,5,1,0,2,3,1,-0.8875999978353397,1.2933455255165174,-1.7370936716638257
1241,0,5,1,0,3,0,1,-0.9706906373486036,0.7243703975713236,0.5419736211188371
7277,0,8,1,0,7,4,2,0.18915526500934482,-2.0421267634770066,0.22629158017371254
6754,0,2,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.0880967125335141
6099,0,2,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.5961118831713068
3351,0,1,1,4,3,3,0,-0.9706906373486036,-1.1016651933342867,-0.8430332872471509
5094,0,2,1,2,1,5,0,-0.7133958142200783,0.7322007073372602,2.052570982144358
4008,1,5,1,4,2,5,0,-0.34849349587411305,1.301175835282454,-0.796707388364398
1577,1,6,1,4,2,4,1,-0.4025213144518212,-0.7145181316048876,-1.198062696213186
3906,0,2,1,2,1,4,0,0.46849960362448534,-0.21609117257139643,2.629702185460493
3729,1,5,1,4,3,5,0,-0.5226976794893742,1.1115174593007227,0.08544075864431919
4358,0,2,1,2,1,4,0,-0.34849349587411305,-0.21609117257139643,0.8818572334775732
1343,1,5,1,4,3,5,0,-0.34849349587411305,0.35288395537379746,-0.2058667333528342
8101,0,7,1,0,7,4,4,-0.20480987427217634,-2.0421267634770066,-0.913242066217619
7689,0,5,1,4,3,4,2,0.14359849295834642,2.0796901921872464,0.5051951659026519
440,1,3,1,4,2,3,3,0.2942954200092241,0.35288395537379746,-1.020547991730168
1100,0,5,1,0,3,0,1,-1.584416732296385,0.7243703975713236,0.5419736211188371
2637,1,5,1,4,3,4,0,-1.7586209159116462,0.35288395537379746,0.08544075864431919
7897,0,7,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.9105001758785335
649,1,3,1,4,6,4,0,0.5225274222021941,-0.1533733134256301,-1.3820642626977904
1546,1,6,1,4,2,3,5,0.6136409663041908,-1.2834932595500816,-1.198062696213186
6183,0,7,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.06501591182344083
6203,0,5,2,4,7,3,1,0.8404152274193919,0.34505364560786106,-0.05708090772066722
2852,1,5,1,4,3,4,0,-1.584416732296385,1.1115174593007227,-0.796707388364398
3503,1,5,1,4,3,5,0,0.6591977383551894,1.1115174593007227,-0.2058667333528342
5861,1,5,2,0,7,1,6,-1.144894820963865,-0.4057495485531277,2.261265788902829
630,0,5,1,0,3,3,1,-0.17428931225885164,0.9140287735530548,-1.7370936716638257
4768,0,2,1,2,1,4,1,-0.34849349587411305,0.7322007073372602,4.393998479477928
1249,0,5,1,0,3,0,1,-0.34849349587411305,0.7243703975713236,-0.5202183215768948
6753,0,7,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.30206250083506786
482,1,3,1,4,6,4,0,1.3104577007652365,-0.1533733134256301,-1.3820642626977904
1584,0,5,1,0,2,3,1,0.4394367826889296,0.5347120215895923,-0.674901728968094
4676,0,2,1,2,1,5,4,-0.5767254980670828,-0.21609117257139643,3.2287685114893145
1462,0,5,1,0,2,3,1,1.3104577007652365,0.7243703975713236,-0.5202183215768948
3040,0,2,1,2,1,4,1,0.46849960362448534,0.7322007073372602,2.629702185460493
5010,1,5,2,0,7,1,6,-0.7509296816823438,1.301175835282454,0.7910188772216338
6253,0,7,1,0,7,4,4,-0.7509296816823438,-2.0421267634770066,-0.0880967125335141
3273,1,5,1,4,3,5,0,-0.5226976794893742,0.35288395537379746,0.07721508762706197
3683,0,1,1,4,2,3,0,-0.09966971927229715,-0.3352013796414249,-0.8430332872471509
4145,0,2,1,2,1,4,4,0.8334019219704508,-0.21609117257139643,3.2287685114893145
5738,1,5,2,4,5,4,1,1.7044228400467576,1.301175835282454,-0.8430332872471509
4954,0,2,1,2,1,4,4,-0.7133958142200783,-0.21609117257139643,4.393998479477928
3225,1,5,1,4,3,5,0,-0.34849349587411305,1.1115174593007227,0.07721508762706197
1072,1,0,1,4,3,3,1,0.07453446434296443,0.16322557939206617,-1.020547991730168
4815,0,2,1,2,1,4,0,-0.34849349587411305,-0.21609117257139643,2.629702185460493
2631,1,5,1,4,3,4,0,-0.17428931225885164,1.301175835282454,-0.21683429470917706
1660,0,5,1,0,2,3,1,-0.34849349587411305,0.5347120215895923,-0.5202183215768948
2425,1,5,1,4,3,4,0,-0.17428931225885164,0.7322007073372602,0.959363234635779
5079,1,5,1,4,3,5,0,-0.5226976794893742,0.35288395537379746,-0.21683429470917706
8122,0,8,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,-0.6734535868669065
6178,0,7,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.5961118831713068
3097,0,1,1,4,3,3,0,-0.6222822701180812,-0.7145181316048876,-0.8430332872471509
3976,0,2,1,2,1,4,1,-0.34849349587411305,0.7322007073372602,2.052570982144358
7271,0,5,2,4,7,3,1,0.052484948856349585,1.2933455255165174,-0.665518582764133
7708,0,2,1,0,7,4,0,0.18915526500934482,-2.0421267634770066,-0.3794042045306674
5786,0,2,1,2,1,4,1,-0.5767254980670828,-0.026432796589665127,4.393998479477928
5481,1,5,2,0,7,1,6,0.3178026765736078,-0.4057495485531277,-0.665518582764133
6437,0,2,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.9105001758785335
5495,0,2,1,2,1,5,4,1.8786270236620188,-0.21609117257139643,4.393998479477928
5291,1,5,2,0,7,1,6,0.2652325990736682,-0.4057495485531277,0.7910188772216338
1408,0,5,1,0,2,0,1,0.4394367826889296,0.9140287735530548,-1.7370936716638257
1845,0,5,1,0,2,3,1,0.5225274222021941,1.2933455255165174,-0.674901728968094
1798,1,6,1,4,2,4,5,1.7044228400467576,-1.2834932595500816,-1.198062696213186
3957,0,2,1,2,1,4,0,-0.34849349587411305,-0.026432796589665127,1.4699559981500512
1475,0,5,1,0,3,3,1,-0.17428931225885164,0.7243703975713236,-0.674901728968094
5894,1,5,2,0,7,1,6,-1.144894820963865,1.301175835282454,2.261265788902829
35,1,3,1,4,3,4,0,-0.7133958142200783,0.4156018145195639,-1.3820642626977904
6384,0,8,1,0,7,4,4,0.5375636322398677,-2.0421267634770066,-0.5961118831713068
444,1,3,1,4,2,2,3,0.07453446434296443,1.301175835282454,-1.020547991730168
2359,1,5,1,4,3,4,0,-0.4025213144518212,0.35288395537379746,0.08544075864431919
3654,0,2,1,2,1,4,4,0.8334019219704508,0.7322007073372602,4.393998479477928
6382,0,7,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,0.2290334705127982
3179,0,2,1,2,1,4,1,-0.5767254980670828,-0.21609117257139643,1.4644722174718798
1286,1,6,1,4,2,3,5,-0.4025213144518212,-1.09383488356835,-1.198062696213186
7039,0,5,2,4,7,2,1,0.052484948856349585,1.2933455255165174,-0.665518582764133
4445,0,2,1,2,1,5,0,-0.34849349587411305,-0.21609117257139643,3.217800950132971
3416,1,5,1,4,2,4,0,1.0076061055857122,0.35288395537379746,0.08544075864431919
2137,1,5,1,4,2,4,0,-1.9328250995269078,1.1115174593007227,-1.0880148803615513
2636,1,5,1,4,3,5,0,-0.5767254980670828,0.35288395537379746,0.08544075864431919
4016,0,2,1,2,1,4,4,-0.7133958142200783,-0.21609117257139643,1.4644722174718798
7841,0,7,1,0,7,4,2,0.14359849295834642,-2.0421267634770066,0.2290334705127982
1681,0,5,1,0,2,3,1,-0.9706906373486036,1.2933455255165174,-1.7370936716638257
7735,0,2,1,0,7,4,0,-0.20480987427217634,-2.0421267634770066,-0.0880967125335141
7585,0,5,2,4,7,2,1,-0.9706906373486036,0.34505364560786106,-0.665518582764133
5275,1,2,1,4,1,4,1,1.3104577007652365,-0.026432796589665127,-0.16518891261085913
1692,0,5,1,0,3,0,1,-0.34849349587411305,1.2933455255165174,0.5419736211188371
6004,0,2,1,0,7,4,4,1.0076061055857122,-2.0421267634770066,-0.5961118831713068
6468,0,8,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,0.2290334705127982
3635,0,2,1,2,1,4,0,-1.7586209159116462,-0.21609117257139643,3.2287685114893145
372,1,0,1,4,2,3,3,0.07453446434296443,1.301175835282454,-1.020547991730168
6245,0,2,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.30206250083506786
5453,0,2,1,2,1,4,4,1.8786270236620188,0.7322007073372602,2.052570982144358
4882,1,5,2,4,5,4,3,2.6445077867384463,1.301175835282454,-0.8430332872471509
7694,0,2,1,0,7,4,0,-0.20480987427217634,-2.0421267634770066,-0.9105001758785335
140,1,0,1,4,2,5,4,-0.4025213144518212,1.301175835282454,-1.9066733720440707
4884,0,2,1,0,7,4,0,-0.4025213144518212,-2.0421267634770066,-0.3048043911741535
4419,1,5,2,0,7,1,6,-1.4933031881943875,-0.4057495485531277,-0.665518582764133
7567,0,7,1,0,7,4,2,0.14359849295834642,-2.0421267634770066,0.5203409625099515
6673,0,2,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,0.22629158017371254
714,1,3,1,4,2,3,1,2.8187119703537076,0.16322557939206617,-1.020547991730168
5243,1,5,2,0,7,1,6,-0.5532182415026989,-0.4057495485531277,0.8047283289170621
3188,0,2,1,2,1,5,4,-1.7586209159116462,0.7322007073372602,3.2287685114893145
7175,0,7,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.06501591182344083
4431,0,2,1,2,1,4,1,0.46849960362448534,-0.026432796589665127,3.2287685114893145
5700,0,2,1,2,1,4,4,1.8786270236620188,0.7322007073372602,1.4644722174718798
406,1,3,1,4,3,2,1,2.8187119703537076,0.35288395537379746,-1.020547991730168
20,1,0,1,4,3,3,3,2.4247468310721865,0.16322557939206617,-1.020547991730168
1004,1,3,1,4,3,5,1,-0.4025213144518212,0.7322007073372602,-1.9066733720440707
4986,0,8,1,0,7,4,2,-0.4025213144518212,-2.0421267634770066,-0.9105001758785335
2411,1,5,1,4,3,4,0,-0.17428931225885164,0.7322007073372602,-1.0880148803615513
2545,1,5,1,4,3,4,0,-0.5767254980670828,0.35288395537379746,-0.2058667333528342
6095,0,2,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.9105001758785335
2390,1,5,1,4,3,4,0,-0.17428931225885164,0.35288395537379746,-1.3820642626977904
6525,0,2,1,0,7,4,2,-0.7964864537333425,-2.0421267634770066,-0.06501591182344083
42,0,5,1,4,2,5,5,-1.584416732296385,-1.662810011513544,-1.198062696213186
2830,1,5,1,4,2,4,0,-0.7509296816823438,1.301175835282454,-1.0880148803615513
3371,0,1,1,4,3,4,0,-0.6222822701180812,-1.1016651933342867,-0.8430332872471509
3022,1,5,1,4,3,5,0,-0.5226976794893742,1.301175835282454,0.959363234635779
3364,1,5,1,4,3,5,0,0.6591977383551894,0.7322007073372602,0.07721508762706197
4399,0,2,1,2,1,5,1,0.6967316058174551,-0.026432796589665127,1.4699559981500512
5252,1,5,2,0,7,1,6,-0.1592531022211777,1.301175835282454,0.8047283289170621
11,1,0,1,4,2,3,3,0.46849960362448534,0.35288395537379746,-1.020547991730168
4760,0,2,1,2,1,5,0,0.6967316058174551,-0.026432796589665127,2.6461535274950068
1177,0,5,1,4,3,4,5,-0.17428931225885164,-1.662810011513544,-1.198062696213186
1947,1,5,1,4,3,5,0,-0.5767254980670828,1.301175835282454,0.959363234635779
2501,0,5,1,0,3,0,1,-1.584416732296385,0.7243703975713236,-0.5202183215768948
7053,0,7,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.010755008837914495
2863,1,5,1,4,2,5,0,-0.5767254980670828,1.1115174593007227,-0.21683429470917706
3865,0,1,1,4,2,4,0,-0.8875999978353397,-0.5326900653890926,-0.8430332872471509
1026,0,5,1,4,3,4,5,-1.584416732296385,-1.09383488356835,-1.198062696213186
3848,1,5,1,4,3,5,0,0.6591977383551894,0.35288395537379746,-1.0907567707006371
2989,1,5,1,4,2,4,0,-0.17428931225885164,0.7322007073372602,-1.3820642626977904
